"","species_label","species","family","Tag","growth_form","mesh_size","diameter_class","diameter_1.size_cm","diameter_2.size_cm","diameter_3.size_cm","Bark.thickness_1._mm","Bark.thickness_2._mm","Bark.thickness_3._mm","Bark.thickness_4_mm","length_cm","Wet_weight_of_wood_block_g","Wet_weight_of_small_pieces_of_wood_g","Volume_of_wet_small_pieces.g","Dry_weight_of_small_wood_blocks_g","Dry_volume_of_small_wood_blocks.g","av_bark_thickness","density","av_wd_diameter","wd_under_bark","bark_wd_ratio","initial_mass","Carbon_wood","Carbon_bark","cellulose_wood","cellulose_bark","Nitrogen_wood","Nitrogen_bark","hemicellulose_wood","hemicellulose_bark","Tannins_wood","Tannins_bark","ADL_wood","ADL_bark","Calcium_wood","Calcium_bark","Potassium_wood","Potassium_bark","magesium_wood","magesium_bark","Manganese_wood","Manganese_bark","Phosphorous_wood","Phosphorous_bark","sugars_wood","sugars_bark","Silicon_wood","Silicon_bark","mean_density","density_class","block","Harvest","Time_months","incubation_time","log_fresh_weight","wood_weight","disck_fresh_weight","disk_fresh_volume","disck_dry_weight","disck_dry_volume","Bark_fresh_mass_at_harvest","Bark_fresh_volume_at_harvest","Dry_bark_mass_at_harvest","Dry_bark_volume_at_harvest","bark_mass_fresh","f_wood_mass","f_bark_mass","final_mass","per_ml","W_D_prop"
"98","F65","Piper umbellatum",NA,"T1051","Trees","Invertebrates access","5.0 cm",4.5,4.5,4.8,1.17,1.19,0.7,1.12,20,362.92,50.38,46.45,18.58,32.94,1.045,0.564055859137826,4.6,4.4955,0.464909353798243,133.843858674077,47.625,43.3,50.69,32.21,0.056675,0.1457,16.2575,14.36,0.2075,0.27,19.465,19.34,2.3,7.38,10.225,11.06,0.68,1.29,15.575,59.2,0.7525,1.14,2.13,1.9,1.815,31.58,0.554738493520699," medium","1","4","24 months","24",53.61,53.62,8.03,13.39,3.42,11.345,0.1,0,0.1,0,0.1,22.8369115815691,0.1,22.8326525529265,82.940829127972,0.0895621124176848
"103","F65","Piper umbellatum",NA,"T1002","Trees","Invertebrates blocked","2.5 cm",2.8,2.8,2.7,1.58,0.94,0.95,1.1,19.5,134.59,15.19,14.16,6.01,10.74,1.1425,0.559590316573557,2.76666666666667,2.65241666666667,0.861478525872632,53.251211323239,47.625,43.3,50.69,32.21,0.056675,0.1457,16.2575,14.36,0.2075,0.27,19.465,19.34,2.3,7.38,10.225,11.06,0.68,1.29,15.575,59.2,0.7525,1.14,2.13,1.9,1.815,31.58,0.554738493520699," medium","3","4","24 months","24",67.9,60.36,8.41,16.145,4.275,14.185,3.83,6.725,1.285,0,7.65,30.682401902497,2.56664490861619,34.5151605231867,35.1842715582994,2.55631898889088
"108","F65","Piper umbellatum",NA,"T1010","Trees","Invertebrates blocked","2.5 cm",3.3,3.1,3,0.95,1.1,0.94,0.67,19.5,159.55,18.46,17.61,5.89,10.67,0.915,0.552014995313964,3.06666666666667,2.97516666666667,0.615091591507479,50.9073401950163,47.625,43.3,50.69,32.21,0.056675,0.1457,16.2575,14.36,0.2075,0.27,19.465,19.34,2.3,7.38,10.225,11.06,0.68,1.29,15.575,59.2,0.7525,1.14,2.13,1.9,1.815,31.58,0.554738493520699," medium","2","4","24 months","24",48.33,45.37,6.45,11.625,3.065,10.345,0.8,1.27,0.61,1.005,3.07,21.5595426356589,2.340875,22.9661162790698,54.8864344687996,2.33041116826808
"114","F65","Piper umbellatum",NA,"T1008","Trees","Invertebrates blocked","2.5 cm",3.4,3.3,3.4,1.39,0.97,1.51,1.15,19.5,194.38,24.27,22.48,9.63,16.37,1.255,0.588271227855834,3.33333333333333,3.20783333333333,0.782459604094145,77.1272929542645,47.625,43.3,50.69,32.21,0.056675,0.1457,16.2575,14.36,0.2075,0.27,19.465,19.34,2.3,7.38,10.225,11.06,0.68,1.29,15.575,59.2,0.7525,1.14,2.13,1.9,1.815,31.58,0.554738493520699," medium","4","4","24 months","24",90.67,82.51,8.84,14.94,3.395,13.335,2.84,7.455,3.66,6.365,8.27,31.6879468325792,10.6578169014085,34.8217929864253,54.8515296562085,10.6475013240044
"115","F65","Piper umbellatum",NA,"T1004","Trees","Invertebrates blocked","2.5 cm",3.7,3.4,3.4,0.87,0.7,0.77,0.8,19.5,199.59,24.72,23.34,7.66,14.03,0.785,0.545972915181753,3.4,3.3215,0.472678006924582,61.8470631067961,47.625,43.3,50.69,32.21,0.056675,0.1457,16.2575,14.36,0.2075,0.27,19.465,19.34,2.3,7.38,10.225,11.06,0.68,1.29,15.575,59.2,0.7525,1.14,2.13,1.9,1.815,31.58,0.554738493520699," medium","1","4","24 months","24",57.12,55.4,5.36,11.51,2.683,10.48,0.625,0,0.53,0,1.83,27.7310074626866,1.55184,28.5919701492537,53.7698821690502,1.54147939283441
"123","F65","Piper umbellatum",NA,"T1064","Trees","Invertebrates blocked","5.0 cm",3.6,4,36,1.24,1.17,1.36,1.17,20,243.93,25.01,23.37,9.2,17.52,1.235,0.525114155251142,14.6666666666667,14.5431666666667,0.169839214293082,89.7303478608556,47.625,43.3,50.69,32.21,0.056675,0.1457,16.2575,14.36,0.2075,0.27,19.465,19.34,2.3,7.38,10.225,11.06,0.68,1.29,15.575,59.2,0.7525,1.14,2.13,1.9,1.815,31.58,0.554738493520699," medium","3","4","24 months","24",89.34,81.41,9.295,21.02,4.995,19.365,3.52,0,1.37,0,8.04,43.7485691231845,3.12920454545454,48.010037654653,46.495206137948,3.11897596655013
"129","F54","Mesua ferrea",NA,"T0403","Trees","Invertebrates access","2.5 cm",2,2,2.1,0.56,0.78,0.7,0.65,20,74.69,7.71,7.81,5.28,6.79,0.6725,0.777614138438881,2.03333333333333,1.96608333333333,0.68410121646251,51.1495719844358,47.675,46.4333333333333,57.8775,35.49,0.02365,0.0564666666666667,17.5075,14.92,0.345,2.63,16.6975,21.8866666666667,3.295,33.0033333333333,2.1725,4.24666666666667,0.8325,1.29666666666667,179.2,414.333333333333,0.6575,0.556666666666667,1.515,2.42333333333333,0.2725,1.58,0.847499091528921," high","3","4","24 months","24",54.57,49.83,7.035,7.5,4.295,6.585,2.76,1.615,0.635,0,4.85,30.4221535181237,1.11585144927536,33.316012793177,34.8655101096161,1.10552274144756
"131","F54","Mesua ferrea",NA,"T0409","Trees","Invertebrates access","2.5 cm",2.2,2.2,2.3,0.76,0.43,0.81,0.6,20,85.75,9.08,8.97,6.2,7.99,0.65,0.775969962453066,2.23333333333333,2.16833333333333,0.599538816295158,58.5517621145375,47.675,46.4333333333333,57.8775,35.49,0.02365,0.0564666666666667,17.5075,14.92,0.345,2.63,16.6975,21.8866666666667,3.295,33.0033333333333,2.1725,4.24666666666667,0.8325,1.29666666666667,179.2,414.333333333333,0.6575,0.556666666666667,1.515,2.42333333333333,0.2725,1.58,0.847499091528921," high","4","4","24 months","24",0,0.01,0.1,0,0.1,0,0.1,0,0.1,0,0.1,0.01,0.1,0,100,-0.91
"141","F54","Mesua ferrea",NA,"T0429","Trees","Invertebrates access","2.5 cm",2.7,2.5,2.5,0.58,0.66,0.74,0.89,21,125.51,12.52,11.49,9.01,10.2,0.7175,0.883333333333333,2.5,2.42825,0.590960568310512,90.3230910543131,47.675,46.4333333333333,57.8775,35.49,0.02365,0.0564666666666667,17.5075,14.92,0.345,2.63,16.6975,21.8866666666667,3.295,33.0033333333333,2.1725,4.24666666666667,0.8325,1.29666666666667,179.2,414.333333333333,0.6575,0.556666666666667,1.515,2.42333333333333,0.2725,1.58,0.847499091528921," high","1","4","24 months","24",62.22,57.65,8.335,8.02,5.421,7.085,1.415,0,0.1,0,4.68,37.4949790041992,0.330742049469965,40.4672609478104,55.1972142721769,0.320475347093658
"142","F54","Mesua ferrea",NA,"T0423","Trees","Invertebrates access","2.5 cm",2.4,2.5,2.3,1.74,0.58,0.77,0.54,19.5,96.73,10.45,10.5,7.3,9.37,0.9075,0.779082177161153,2.43333333333333,2.34258333333333,0.774785671089609,67.5721531100479,47.675,46.4333333333333,57.8775,35.49,0.02365,0.0564666666666667,17.5075,14.92,0.345,2.63,16.6975,21.8866666666667,3.295,33.0033333333333,2.1725,4.24666666666667,0.8325,1.29666666666667,179.2,414.333333333333,0.6575,0.556666666666667,1.515,2.42333333333333,0.2725,1.58,0.847499091528921," high","2","4","24 months","24",15.09,15.1,3.55,3.8,2.075,3.285,0.1,0,0.1,0,0.1,8.82605633802817,0.1,8.82021126760563,86.9469731810365,0.0888669911433815
"150","F54","Mesua ferrea",NA,"T0430","Trees","Invertebrates blocked","2.5 cm",2.2,2.4,2.3,0.8,0.84,1.04,0.93,19,84.82,9.45,9.22,6.62,7.79,0.9025,0.849807445442875,2.36666666666667,2.27641666666667,0.792912838159388,59.4188783068783,47.675,46.4333333333333,57.8775,35.49,0.02365,0.0564666666666667,17.5075,14.92,0.345,2.63,16.6975,21.8866666666667,3.295,33.0033333333333,2.1725,4.24666666666667,0.8325,1.29666666666667,179.2,414.333333333333,0.6575,0.556666666666667,1.515,2.42333333333333,0.2725,1.58,0.847499091528921," high","3","4","24 months","24",37.24,29.77,3.57,11.185,1.605,9.155,2.02,0,1.525,0,7.58,13.3839915966387,5.72252475247525,16.7423529411765,71.8231757006453,5.71177759121713
"156","F54","Mesua ferrea",NA,"T0463","Trees","Invertebrates access","5.0 cm",2.9,3,2.7,1.12,0.91,0.74,1.01,21,147.71,17.11,15.89,12.03,13.28,0.945,0.905873493975904,2.9,2.8055,0.673676706469435,103.85454704851,47.675,46.4333333333333,57.8775,35.49,0.02365,0.0564666666666667,17.5075,14.92,0.345,2.63,16.6975,21.8866666666667,3.295,33.0033333333333,2.1725,4.24666666666667,0.8325,1.29666666666667,179.2,414.333333333333,0.6575,0.556666666666667,1.515,2.42333333333333,0.2725,1.58,0.847499091528921," high","2","4","24 months","24",71.14,71.15,7.725,7.97,4.865,6.61,0.1,0,0.1,0,0.1,44.8083818770227,0.1,44.8020841423948,56.8607389703716,0.0897768274688552
"157","F54","Mesua ferrea",NA,"T0453","Trees","Invertebrates access","5.0 cm",2.7,2.8,2.7,1.01,0.77,1.02,0.76,21,141.34,14.06,13.14,10.03,11.55,0.89,0.868398268398268,2.76666666666667,2.67766666666667,0.664757873770696,100.827894736842,47.675,46.4333333333333,57.8775,35.49,0.02365,0.0564666666666667,17.5075,14.92,0.345,2.63,16.6975,21.8866666666667,3.295,33.0033333333333,2.1725,4.24666666666667,0.8325,1.29666666666667,179.2,414.333333333333,0.6575,0.556666666666667,1.515,2.42333333333333,0.2725,1.58,0.847499091528921," high","3","4","24 months","24",35.63,35.64,7.095,8.405,4.38,7.135,0.1,0,0.1,0,0.1,22.0018604651163,0.1,21.9956871035941,78.1849188054534,0.0895454929815661
"162","F54","Mesua ferrea",NA,"T0475","Trees","Invertebrates access","5.0 cm",2.7,2.8,2.7,1.34,1.39,0.81,0.84,21,140.92,14.27,13.61,10.15,11.77,1.095,0.862361937128292,2.76666666666667,2.65716666666667,0.824186163206423,100.23391730904,47.675,46.4333333333333,57.8775,35.49,0.02365,0.0564666666666667,17.5075,14.92,0.345,2.63,16.6975,21.8866666666667,3.295,33.0033333333333,2.1725,4.24666666666667,0.8325,1.29666666666667,179.2,414.333333333333,0.6575,0.556666666666667,1.515,2.42333333333333,0.2725,1.58,0.847499091528921," high","4","4","24 months","24",8.57,8.58,1.67,1.61,1.065,1.28,0.1,0,0.1,0,0.1,5.47167664670659,0.1,5.4652994011976,94.5474550452348,0.0881724066231109
"164","F54","Mesua ferrea",NA,"T0479","Trees","Invertebrates access","5.0 cm",2.9,2.7,2.8,1.13,0.72,0.82,0.93,21,131.59,14.14,13.04,9.98,11.35,0.9,0.879295154185022,2.73333333333333,2.64333333333333,0.680958385876419,92.8761103253182,47.675,46.4333333333333,57.8775,35.49,0.02365,0.0564666666666667,17.5075,14.92,0.345,2.63,16.6975,21.8866666666667,3.295,33.0033333333333,2.1725,4.24666666666667,0.8325,1.29666666666667,179.2,414.333333333333,0.6575,0.556666666666667,1.515,2.42333333333333,0.2725,1.58,0.847499091528921," high","1","4","24 months","24",103.21,94.31,11.675,11.36,4.9455,9.195,2.265,0,3.153,0,9.01,39.9494736616702,12.5423973509934,43.7194907922912,52.9270868050412,12.5321470348044
"168","F54","Mesua ferrea",NA,"T0470","Trees","Invertebrates blocked","5.0 cm",3.5,3.7,3.5,1.18,0.93,0.61,1.51,20.5,228.93,24.67,22.4,16.75,18.72,1.0575,0.894764957264957,3.63333333333333,3.52758333333333,0.599560605702676,155.434839886502,47.675,46.4333333333333,57.8775,35.49,0.02365,0.0564666666666667,17.5075,14.92,0.345,2.63,16.6975,21.8866666666667,3.295,33.0033333333333,2.1725,4.24666666666667,0.8325,1.29666666666667,179.2,414.333333333333,0.6575,0.556666666666667,1.515,2.42333333333333,0.2725,1.58,0.847499091528921," high","2","4","24 months","24",141.64,120.5,15.355,20.26,8.385,18,4.45,6.21,3.445,4.6,21.25,65.8021816997721,16.4508426966292,77.3462324975578,50.2388058211171,16.4406907259841
"171","F54","Mesua ferrea",NA,"T0452","Trees","Invertebrates blocked","5.0 cm",4.1,4.2,4.3,1.09,0.92,1,1.45,20,321.6,35.99,32.34,24.54,26.96,1.115,0.910237388724036,4.23333333333333,4.12183333333333,0.541021390158101,219.284912475688,47.675,46.4333333333333,57.8775,35.49,0.02365,0.0564666666666667,17.5075,14.92,0.345,2.63,16.6975,21.8866666666667,3.295,33.0033333333333,2.1725,4.24666666666667,0.8325,1.29666666666667,179.2,414.333333333333,0.6575,0.556666666666667,1.515,2.42333333333333,0.2725,1.58,0.847499091528921," high","3","4","24 months","24",170.87,144.21,15.285,25.875,10.69,25.295,8.215,0,6.795,0,26.77,100.857369970559,22.1426841144248,119.502800130847,45.5034097961041,22.1325849645065
"172","F54","Mesua ferrea",NA,"T0464","Trees","Invertebrates blocked","5.0 cm",2.7,2.7,2.7,0.57,0.97,0.73,0.98,20,125.32,13.98,12.69,9.57,11.09,0.8125,0.862939585211903,2.7,2.61875,0.620525059665871,85.7877253218884,47.675,46.4333333333333,57.8775,35.49,0.02365,0.0564666666666667,17.5075,14.92,0.345,2.63,16.6975,21.8866666666667,3.295,33.0033333333333,2.1725,4.24666666666667,0.8325,1.29666666666667,179.2,414.333333333333,0.6575,0.556666666666667,1.515,2.42333333333333,0.2725,1.58,0.847499091528921," high","1","4","24 months","24",12.96,9.4,0.795,0.635,0.185,1.17,0.83,1.08,0.64,0.895,3.67,2.1874213836478,2.82987951807229,3.01584905660377,96.4845214798646,2.81530792520282
"180","F54","Mesua ferrea",NA,"T0482","Trees","Invertebrates blocked","5.0 cm",3.1,3,3.4,1.33,1.24,1.02,1.24,20,157.94,19.42,17.56,13.61,15.48,1.2075,0.879198966408269,3.13333333333333,3.01258333333333,0.801637575724046,110.688125643666,47.675,46.4333333333333,57.8775,35.49,0.02365,0.0564666666666667,17.5075,14.92,0.345,2.63,16.6975,21.8866666666667,3.295,33.0033333333333,2.1725,4.24666666666667,0.8325,1.29666666666667,179.2,414.333333333333,0.6575,0.556666666666667,1.515,2.42333333333333,0.2725,1.58,0.847499091528921," high","4","4","24 months","24",139.88,121.51,11.02,11.16,7.71,9.995,5.66,0,4.1,0,18.48,85.0128947368421,13.3865724381625,97.8652268602541,11.5847103822974,13.3764548089484
"186","F54","Mesua ferrea",NA,"T0414","Trees","Invertebrates blocked","2.5 cm",2.4,2.4,2.4,0.8,0.44,0.92,1.08,20,95.58,10.76,10.59,7.23,9.3,0.81,0.77741935483871,2.4,2.319,0.698576972833118,64.2233643122677,47.675,46.4333333333333,57.8775,35.49,0.02365,0.0564666666666667,17.5075,14.92,0.345,2.63,16.6975,21.8866666666667,3.295,33.0033333333333,2.1725,4.24666666666667,0.8325,1.29666666666667,179.2,414.333333333333,0.6575,0.556666666666667,1.515,2.42333333333333,0.2725,1.58,0.847499091528921," high","4","4","24 months","24",72.8,63.34,7.14,8.64,5.15,7.695,2.495,0,2.205,0,9.57,45.6864145658263,8.45765531062124,52.5098039215686,18.2387835270435,8.44743642717208
"190","F54","Mesua ferrea",NA,"T0408","Trees","Invertebrates blocked","2.5 cm",2.3,2.2,2.2,1.38,0.89,1.16,1.15,20.5,85.86,8.6,8.49,5.94,6.73,1.145,0.882615156017831,2.2,2.0855,1.09805801965955,59.3033023255814,47.675,46.4333333333333,57.8775,35.49,0.02365,0.0564666666666667,17.5075,14.92,0.345,2.63,16.6975,21.8866666666667,3.295,33.0033333333333,2.1725,4.24666666666667,0.8325,1.29666666666667,179.2,414.333333333333,0.6575,0.556666666666667,1.515,2.42333333333333,0.2725,1.58,0.847499091528921," high","2","4","24 months","24",60,51.58,8.42,8.58,6.07,6.53,3.615,3.69,1.38,3.055,8.53,37.1841567695962,3.25626556016597,43.2541567695962,27.0628193146373,3.24599662842545
"191","F54","Mesua ferrea",NA,"T0428","Trees","Invertebrates blocked","2.5 cm",2.3,2.2,2.3,1.08,1.04,1.5,1.31,20,85.5,9.91,9.82,6.87,8.34,1.2325,0.823741007194245,2.23333333333333,2.11008333333333,1.16820030804471,59.2719475277497,47.675,46.4333333333333,57.8775,35.49,0.02365,0.0564666666666667,17.5075,14.92,0.345,2.63,16.6975,21.8866666666667,3.295,33.0033333333333,2.1725,4.24666666666667,0.8325,1.29666666666667,179.2,414.333333333333,0.6575,0.556666666666667,1.515,2.42333333333333,0.2725,1.58,0.847499091528921," high","1","4","24 months","24",74.98,63.87,7.04,7.655,3.8845,6.66,4.11,0,2.705,0,11.22,35.2419055397727,7.38445255474453,41.3721321022727,30.1994723846331,7.37416880164302
"195","F57","Eucalyptus citriodora",NA,"T0381","Trees","Invertebrates access","5.0 cm",3.3,3.3,3.3,0.87,0.3,0.72,0.85,20.5,160.32,18.57,20.52,10.4,15.99,0.685,0.650406504065041,3.3,3.2315,0.423951725205013,89.7861066235864,47.425,43.85,55.4425,48.03,0.05085,0.05325,18.1775,17.065,1.0875,5.985,17.3625,7.57,6.8125,32.49,2.57,5.105,0.7675,3.39,313.175,1265.15,0.5575,1.805,0.865,1.59,0.2825,2.355,0.637100745580309," high","2","4","24 months","24",0,0.01,0.1,0,0.1,0,0.1,0,0.1,0,0.1,0.01,0.1,0,100,-0.91
"197","F57","Eucalyptus citriodora",NA,"T0377","Trees","Invertebrates access","5.0 cm",4.7,4.8,4.8,1.58,1.37,1.37,1.62,20.5,357.72,39.06,40.35,20.5,32.43,1.485,0.632130743139069,4.8,4.6515,0.638503708481135,187.743471582181,47.425,43.85,55.4425,48.03,0.05085,0.05325,18.1775,17.065,1.0875,5.985,17.3625,7.57,6.8125,32.49,2.57,5.105,0.7675,3.39,313.175,1265.15,0.5575,1.805,0.865,1.59,0.2825,2.355,0.637100745580309," high","3","4","24 months","24",57.4,57.41,9.08,10.83,3.375,9.33,0.1,0,0.1,0,0.1,21.3390693832599,0.1,21.3353524229075,88.6359018275806,0.0895313760023741
"199","F57","Eucalyptus citriodora",NA,"T0353","Trees","Invertebrates access","5.0 cm",3.5,3.5,3.5,0.49,0.92,0.97,0.96,20,176.95,20.59,22.42,10.99,17.77,0.835,0.618458075407991,3.5,3.4165,0.48880433191863,94.4478144730452,47.425,43.85,55.4425,48.03,0.05085,0.05325,18.1775,17.065,1.0875,5.985,17.3625,7.57,6.8125,32.49,2.57,5.105,0.7675,3.39,313.175,1265.15,0.5575,1.805,0.865,1.59,0.2825,2.355,0.637100745580309," high","1","4","24 months","24",6.7,6.71,2.22,2.075,0.9315,1.89,0.1,0,0.1,0,0.1,2.81547972972973,0.1,2.81128378378378,97.0234527929854,0.0864482074246864
"206","F57","Eucalyptus citriodora",NA,"T0365","Trees","Invertebrates access","5.0 cm",4.4,4.3,4.3,1.25,1.3,1.19,1.39,20.5,301.04,36.67,36.91,19.51,29.56,1.2825,0.660013531799729,4.3,4.17175,0.614849883142566,160.166086719389,47.425,43.85,55.4425,48.03,0.05085,0.05325,18.1775,17.065,1.0875,5.985,17.3625,7.57,6.8125,32.49,2.57,5.105,0.7675,3.39,313.175,1265.15,0.5575,1.805,0.865,1.59,0.2825,2.355,0.637100745580309," high","4","4","24 months","24",10.61,10.62,2.575,3.09,1.095,2.685,0.1,0,0.1,0,0.1,4.51607766990291,0.1,4.51182524271845,97.1830333529824,0.0877856891021507
"212","F57","Eucalyptus citriodora",NA,"T0313","Trees","Invertebrates access","2.5 cm",2.9,2.9,2.9,0.86,1.26,1.07,0.74,19,121.49,14.08,15.24,8.06,11.75,0.9825,0.685957446808511,2.9,2.80175,0.701347372178103,69.5461221590909,47.425,43.85,55.4425,48.03,0.05085,0.05325,18.1775,17.065,1.0875,5.985,17.3625,7.57,6.8125,32.49,2.57,5.105,0.7675,3.39,313.175,1265.15,0.5575,1.805,0.865,1.59,0.2825,2.355,0.637100745580309," high","1","4","24 months","24",31.24,31.25,4.93,8.245,2.073,6.97,0.1,0,0.1,0,0.1,13.1402129817444,0.1,13.1360081135903,81.1118036408402,0.0892389773275446
"217","F57","Eucalyptus citriodora",NA,"T0329","Trees","Invertebrates access","2.5 cm",2.8,2.8,2.8,0.83,0.9,0.76,0.89,20,121.61,13.62,14.56,7.79,11.28,0.845,0.690602836879433,2.8,2.7155,0.622353157797827,69.5552055800294,47.425,43.85,55.4425,48.03,0.05085,0.05325,18.1775,17.065,1.0875,5.985,17.3625,7.57,6.8125,32.49,2.57,5.105,0.7675,3.39,313.175,1265.15,0.5575,1.805,0.865,1.59,0.2825,2.355,0.637100745580309," high","3","4","24 months","24",0,0.01,0.1,0,0.1,0,0.1,0,0.1,0,0.1,0.01,0.1,0,100,-0.91
"219","F57","Eucalyptus citriodora",NA,"T0305","Trees","Invertebrates access","2.5 cm",2.3,2.3,2.3,1.06,0.86,0.55,0.87,20,82.19,8.97,9.4,5.21,7.29,0.835,0.714677640603567,2.3,2.2165,0.753440108278818,47.7380044593088,47.425,43.85,55.4425,48.03,0.05085,0.05325,18.1775,17.065,1.0875,5.985,17.3625,7.57,6.8125,32.49,2.57,5.105,0.7675,3.39,313.175,1265.15,0.5575,1.805,0.865,1.59,0.2825,2.355,0.637100745580309," high","4","4","24 months","24",0,0.01,0.1,0,0.1,0,0.1,0,0.1,0,0.1,0.01,0.1,0,100,-0.91
"221","F57","Eucalyptus citriodora",NA,"T0303","Trees","Invertebrates access","2.5 cm",2.4,2.4,5.5,1.23,1.83,0.84,0.93,20,87.68,9.98,10.66,5.87,8.34,1.2075,0.703836930455636,3.43333333333333,3.31258333333333,0.729038263188347,51.5713026052104,47.425,43.85,55.4425,48.03,0.05085,0.05325,18.1775,17.065,1.0875,5.985,17.3625,7.57,6.8125,32.49,2.57,5.105,0.7675,3.39,313.175,1265.15,0.5575,1.805,0.865,1.59,0.2825,2.355,0.637100745580309," high","2","4","24 months","24",9.56,9.57,1.75,1.65,1.215,1.745,0.1,0,0.1,0,0.1,6.64431428571429,0.1,6.63737142857143,87.1297192561104,0.0884949537950815
"225","F57","Eucalyptus citriodora",NA,"T0310","Trees","Invertebrates blocked","2.5 cm",3,3.1,3.1,0.67,0.72,1.18,0.88,19.5,132.72,15,16.33,8.34,42.59,0.8625,0.19582061516788,3.1,3.01375,0.572376607216923,73.79232,47.425,43.85,55.4425,48.03,0.05085,0.05325,18.1775,17.065,1.0875,5.985,17.3625,7.57,6.8125,32.49,2.57,5.105,0.7675,3.39,313.175,1265.15,0.5575,1.805,0.865,1.59,0.2825,2.355,0.637100745580309," high","3","4","24 months","24",35.76,30.96,5.525,11.045,1.46,8.815,1.22,0,1.01,0,4.91,8.1812850678733,4.06483606557377,9.44970135746606,87.1941939791755,4.05361376370835
"228","F57","Eucalyptus citriodora",NA,"T0312","Trees","Invertebrates blocked","2.5 cm",3.1,3.2,3.2,0.77,0.78,0.85,1.32,19,136.85,16.51,18.23,9.24,13.78,0.93,0.670537010159652,3.2,3.107,0.598648213710975,76.5895820714718,47.425,43.85,55.4425,48.03,0.05085,0.05325,18.1775,17.065,1.0875,5.985,17.3625,7.57,6.8125,32.49,2.57,5.105,0.7675,3.39,313.175,1265.15,0.5575,1.805,0.865,1.59,0.2825,2.355,0.637100745580309," high","2","4","24 months","24",42.47,42.48,7.15,7.18,1.265,6.295,0.1,0,0.1,0,0.1,7.51569230769231,0.1,7.51392307692308,90.1893666557532,0.0886694505854417
"238","F57","Eucalyptus citriodora",NA,"T0376","Trees","Invertebrates blocked","5.0 cm",3.6,3.6,3.5,1.39,1.05,1.22,1.05,20,187.7,19.54,21.66,10.32,16.75,1.1775,0.616119402985075,3.56666666666667,3.44891666666667,0.682823108705632,99.1332650972364,47.425,43.85,55.4425,48.03,0.05085,0.05325,18.1775,17.065,1.0875,5.985,17.3625,7.57,6.8125,32.49,2.57,5.105,0.7675,3.39,313.175,1265.15,0.5575,1.805,0.865,1.59,0.2825,2.355,0.637100745580309," high","4","4","24 months","24",87.5,73.17,7.005,12.105,2.37,10.875,2.87,0,1.605,0,14.44,24.7555888650964,8.07533101045296,29.6038543897216,70.1373152990732,8.06492706126579
"240","F57","Eucalyptus citriodora",NA,"T0360","Trees","Invertebrates blocked","5.0 cm",4.5,4.6,4.6,1.36,1.41,1.69,1.36,20,309.78,36.65,37.7,18.63,28.7,1.455,0.649128919860627,4.6,4.4545,0.653271972162981,157.467978171896,47.425,43.85,55.4425,48.03,0.05085,0.05325,18.1775,17.065,1.0875,5.985,17.3625,7.57,6.8125,32.49,2.57,5.105,0.7675,3.39,313.175,1265.15,0.5575,1.805,0.865,1.59,0.2825,2.355,0.637100745580309," high","2","4","24 months","24",154,130.21,14.185,18.555,2.64,14.225,6.425,7.06,2.735,6.045,23.9,24.233655269651,10.1737743190662,28.6612618963694,81.7986728291628,10.1633616698026
"243","F57","Eucalyptus citriodora",NA,"T0358","Trees","Invertebrates blocked","5.0 cm",4.3,4.4,4.4,1.11,1.15,1.14,1.33,20.5,309.21,33.34,35.08,17.52,27.87,1.1825,0.628632938643703,4.4,4.28175,0.552344251766217,162.488278344331,47.425,43.85,55.4425,48.03,0.05085,0.05325,18.1775,17.065,1.0875,5.985,17.3625,7.57,6.8125,32.49,2.57,5.105,0.7675,3.39,313.175,1265.15,0.5575,1.805,0.865,1.59,0.2825,2.355,0.637100745580309," high","1","4","24 months","24",106.48,70.9,6.08,8.18,2.2915,6.77,10.46,0,1.84,0,35.69,26.7216036184211,6.27816443594646,40.1314013157895,75.3019714869854,6.26779020690906
"245","F57","Eucalyptus citriodora",NA,"T0354","Trees","Invertebrates blocked","5.0 cm",4.5,4.5,4.5,1.04,0.78,0.67,1.44,20,308.43,35.01,36.6,19.59,30.01,0.9825,0.652782405864712,4.5,4.40175,0.446413358323394,172.583367609255,47.425,43.85,55.4425,48.03,0.05085,0.05325,18.1775,17.065,1.0875,5.985,17.3625,7.57,6.8125,32.49,2.57,5.105,0.7675,3.39,313.175,1265.15,0.5575,1.805,0.865,1.59,0.2825,2.355,0.637100745580309," high","1","4","24 months","24",0,0.01,0.1,0,0.1,0,0.1,0,0.1,0,0.1,0.01,0.1,0,100,-0.91
"247","F57","Eucalyptus citriodora",NA,"T0368","Trees","Invertebrates blocked","5.0 cm",3.9,3.9,3.8,1,1.03,0.84,1.32,21,238.04,28.48,29.69,15.43,23.03,1.0475,0.669995657837603,3.86666666666667,3.76191666666667,0.556896971845026,128.966193820225,47.425,43.85,55.4425,48.03,0.05085,0.05325,18.1775,17.065,1.0875,5.985,17.3625,7.57,6.8125,32.49,2.57,5.105,0.7675,3.39,313.175,1265.15,0.5575,1.805,0.865,1.59,0.2825,2.355,0.637100745580309," high","3","4","24 months","24",139.27,120.18,19.235,27.985,5.195,14.285,2.81,0,2.115,0,19.2,32.458284377437,14.4512455516014,37.6141226930075,70.8341220448511,14.4409374638454
