date,Tag,log_fresh_weight,wood_weight,subsection,disk_fresh_weight,disk_fresh_volume,disk_dry_weight,disk_dry_volume,Bark_fresh_mass_at_harvest,Bark_fresh_volume_at_harvest,Dry_bark_mass_at_harvest,Dry_bark_volume_at_harvest,Harvest,Time_months,incubation_time,block
2023.6.10,T0669,38.68,0,2,3.84,6.06,3.18,5.44,0,0,0,0,2,12 months,12,2
2023.6.10,T0005,18.45,0,2,3.85,8.16,2.66,6.53,0,0,0,0,2,12 months,12,2
2023.6.6,L0418,36.9,0,1,3.86,9.04,2.96,7.51,0,0,0,0,2,12 months,12,4
2023.5.30,T0331,43.08,0,2,3.87,9.44,3.35,9.09,0,0,0,0,2,12 months,12,1
2023.6.2,T0924,31.1,0,2,3.87,6.91,3.11,6.56,0,0,0,0,2,12 months,12,3
2023.5.30,L2912,42.42,0,1,3.88,9.34,3.07,8.4,0,0,0,0,2,12 months,12,1
2023.6.2,L4010,53.1,0,1,3.9,10.52,2.92,8.46,0,0,0,0,2,12 months,12,3
2023.6.2,L0130,51.49,0,1,3.9,11.65,2.9,9.74,0,0,0,0,2,12 months,12,3
2023.5.30,L1020,77.83,0,1,3.91,9.12,2.85,6.37,0,0,0,0,2,12 months,12,1
2023.6.2,T0924,31.1,0,1,3.92,6.98,3.21,6.62,0,0,0,0,2,12 months,12,3
2023.6.10,L2929,37.7,0,1,3.96,7.36,3.28,6.58,0,0,0,0,2,12 months,12,2
2023.6.9,T0714,62.23,0,1,3.97,9.26,2.15,7.68,0,0,0,0,2,12 months,12,2
2023.6.6,L3814,36.8,0,1,4,10.23,3.15,8.7,0,0,0,0,2,12 months,12,4
2023.6.9,L4550,37,0,1,4,17.05,1.68,7.71,0,0,0,0,2,12 months,12,2
2023.6.9,L1210,48.52,0,1,4.01,13.48,3.97,11.8,0,0,0,0,2,12 months,12,2
2023.5.30,T0617,51.1,0,2,4.03,9.47,3.44,9.21,0,0,0,0,2,12 months,12,1
2023.6.10,T0501,34.44,0,1,4.04,6.82,3.41,6.37,0,0,0,0,2,12 months,12,2
2023.6.9,L4118,32.79,0,2,4.06,8.49,3.2,7.48,0,0,0,0,2,12 months,12,2
2023.6.10,L2929,37.7,0,2,4.06,7.47,3.38,6.56,0,0,0,0,2,12 months,12,2
2023.5.30,T0302,58.48,0,1,4.07,12.56,3.25,11.15,0,0,0,0,2,12 months,12,1
2023.5.30,L4068,182.87,0,1,4.09,11.33,3.11,10.07,0,0,0,0,2,12 months,12,1
2023.5.30,T0871,31.99,0,1,4.12,10.2,3.57,9.63,0,0,0,0,2,12 months,12,1
2023.6.6,L0467,86.81,0,2,4.12,10.35,3.35,8.89,0,0,0,0,2,12 months,12,4
2023.6.6,L0418,36.9,0,2,4.14,9.12,3.2,8.11,0,0,0,0,2,12 months,12,4
2023.6.10,T0131,58.02,0,2,4.18,11.21,3.52,10.87,0,0,0,0,2,12 months,12,2
2023.6.10,T0501,34.44,0,2,4.18,7.1,3.54,6.46,0,0,0,0,2,12 months,12,2
2023.6.6,L0153,20.37,0,1,4.19,4.82,3.32,4.09,0,0,0,0,2,12 months,12,4
2023.6.9,T0122,41.49,0,2,4.19,9.49,3.27,8.42,0,0,0,0,2,12 months,12,2
2023.5.30,T0502,42.92,0,1,4.21,6.73,3.53,6,0,0,0,0,2,12 months,12,1
2023.5.30,L1020,77.83,0,2,4.22,9.58,2.7,6.64,0,0,0,0,2,12 months,12,1
2023.6.2,T1009,46.51,0,2,4.23,9.21,3.49,8.57,0,0,0,0,2,12 months,12,3
2023.6.9,L4118,32.79,0,1,4.23,8.98,3.28,7.81,0,0,0,0,2,12 months,12,2
2023.6.2,T0503,40.23,0,2,4.25,6.42,3.6,6.14,0,0,0,0,2,12 months,12,3
2023.5.30,T0119,42.97,0,1,4.26,9.28,3.76,8.83,0,0,0,0,2,12 months,12,1
2023.6.6,L3814,36.8,0,2,4.26,10.35,3.39,9.26,0,0,0,0,2,12 months,12,4
2023.6.9,L0114,45.43,0,2,4.27,13.5,3.38,11.96,0,0,0,0,2,12 months,12,2
2023.5.30,T0331,43.08,0,1,4.28,10.76,3.67,10.35,0,0,0,0,2,12 months,12,1
2023.6.6,L2928,25.87,0,1,4.29,9.74,3.51,9.16,0,0,0,0,2,12 months,12,4
2023.6.2,L1028,61.92,0,2,4.3,10.04,3.01,7.56,0,0,0,0,2,12 months,12,3
2023.6.2,L0910,40.12,0,2,4.31,8.91,3.54,8.13,0,0,0,0,2,12 months,12,3
2023.5.30,L4102,46.94,0,1,4.34,9.74,3.51,8.91,0,0,0,0,2,12 months,12,1
2023.6.9,L2930,30.6,0,1,4.35,11.28,3.5,10.44,0,0,0,0,2,12 months,12,2
2023.5.30,T0182,71.23,0,1,4.36,11.21,3.59,10.25,0,0,0,0,2,12 months,12,1
2023.6.2,L0968,124.81,0,2,4.37,13.4,3.62,12.08,0,0,0,0,2,12 months,12,3
2023.5.30,T0502,42.92,0,2,4.39,7.05,3.63,6.15,0,0,0,0,2,12 months,12,1
2023.5.30,T1053,57.04,0,2,4.41,8.24,4.02,7.87,0,0,0,0,2,12 months,12,1
2023.6.9,L4550,37,0,2,4.41,17.47,3.01,13.56,0,0,0,0,2,12 months,12,2
2023.5.30,L4594,50.54,0,1,4.42,16.02,3.48,12.56,0,0,0,0,2,12 months,12,1
2023.6.6,L0970,71.79,0,1,4.42,12.53,3.26,9.39,0,0,0,0,2,12 months,12,4
2023.6.2,L3810,45.04,0,1,4.43,10.65,3.63,9.75,0,0,0,0,2,12 months,12,3
2023.6.2,L4064,134.73,0,2,4.43,11.46,3.53,10.3,0,0,0,0,2,12 months,12,3
2023.6.6,L1223,24.58,0,1,4.43,13.9,3.65,11.83,0,0,0,0,2,12 months,12,4
2023.6.6,T0926,36.93,0,2,4.44,7.46,3.64,6.87,0,0,0,0,2,12 months,12,4
2023.5.30,T0302,58.48,0,2,4.46,13.62,3.44,11.76,0,0,0,0,2,12 months,12,1
2023.6.6,L3928,42.46,0,1,4.47,15.43,3.57,13.05,0,0,0,0,2,12 months,12,4
2023.6.6,T0926,36.93,0,1,4.47,7.62,3.66,7.19,0,0,0,0,2,12 months,12,4
2023.6.9,L1032,48.87,0,1,4.5,9.43,2.89,6.44,0,0,0,0,2,12 months,12,2
2023.6.10,T0131,58.02,0,1,4.5,11.52,3.76,10.85,0,0,0,0,2,12 months,12,2
2023.6.6,L0467,86.81,0,1,4.52,11.16,3.67,9.62,0,0,0,0,2,12 months,12,4
2023.5.30,T0671,82.71,0,2,4.53,10.07,3.92,9.63,0,0,0,0,2,12 months,12,1
2023.6.2,T0159,45.8,0,2,4.53,12.08,3.68,10.58,0,0,0,0,2,12 months,12,3
2023.6.6,T1112,38.55,0,2,4.57,13.19,3.64,11.4,0,0,0,0,2,12 months,12,4
2023.5.30,L4068,182.87,0,2,4.58,10.74,2.88,9.34,0,0,0,0,2,12 months,12,1
2023.6.2,L3964,54.38,0,2,4.6,13.62,2.99,10.9,0,0,0,0,2,12 months,12,3
2023.6.6,L0131,11.95,0,1,4.6,4.29,2.8,3.28,0,0,0,0,2,12 months,12,4
2023.6.9,T0122,41.49,0,1,4.61,10.76,3.62,9.29,0,0,0,0,2,12 months,12,2
2023.6.6,T0324,32.76,0,2,4.62,11.56,3.66,10.26,0,0,0,0,2,12 months,12,4
2023.5.30,T0260,67.09,0,1,4.64,15.32,3.66,14.02,0,0,0,0,2,12 months,12,1
2023.6.6,T1063,29.59,0,2,4.64,13.08,3.84,11.36,0,0,0,0,2,12 months,12,4
2023.6.2,T0159,45.8,0,1,4.66,11.53,3.83,10.59,0,0,0,0,2,12 months,12,3
2023.6.2,T0503,40.23,0,1,4.66,6.64,3.95,6.26,0,0,0,0,2,12 months,12,3
2023.6.2,T0124,45.08,0,2,4.66,10.61,3.86,10.12,0,0,0,0,2,12 months,12,3
2023.6.6,L3928,42.46,0,2,4.68,15.11,3.78,13.61,0,0,0,0,2,12 months,12,4
2023.6.6,T1112,38.55,0,1,4.7,13.18,3.74,12.15,0,0,0,0,2,12 months,12,4
2023.6.9,L3824,49.78,0,2,4.71,13.56,3.59,11.33,0,0,0,0,2,12 months,12,2
2023.6.6,L4066,124.46,0,1,4.73,12.38,3.81,11.19,0,0,0,0,2,12 months,12,4
2023.6.6,T0618,49.22,0,1,4.76,9.74,3.82,9.23,0,0,0,0,2,12 months,12,4
2023.6.2,T1012,43,0,2,4.77,12.06,3.9,11.33,0,0,0,0,2,12 months,12,3
2023.6.9,T0278,40.53,0,2,4.77,13.13,3.7,11.7,0,0,0,0,2,12 months,12,2
2023.6.10,T0877,37.31,0,1,4.77,11.22,3.94,10.32,0,0,0,0,2,12 months,12,2
2023.5.30,T0923,34.02,0,2,4.78,7.61,4.13,7.09,0,0,0,0,2,12 months,12,1
2023.6.2,T0364,66.18,0,2,4.78,18.17,3.72,18.6,0,0,0,0,2,12 months,12,3
2023.5.30,L1064,106.12,0,2,4.82,11.13,3.36,8.28,0,0,0,0,2,12 months,12,1
2023.6.9,L0924,41.65,0,1,4.83,10.76,3.95,9.39,0,0,0,0,2,12 months,12,2
2023.6.9,L3914,41.12,0,1,4.85,15.03,3.64,12.58,0,0,0,0,2,12 months,12,2
2023.6.9,L3914,41.12,0,2,4.86,16.68,3.32,11.59,0,0,0,0,2,12 months,12,2
2023.5.30,L3920,78.2,0,1,4.87,15.28,2.07,9.24,0,0,0,0,2,12 months,12,1
2023.6.2,L1075,70.46,0,2,4.87,9.45,3.61,6.47,0,0,0,0,2,12 months,12,3
2023.6.2,T0915,44.34,0,1,4.88,7.27,4.1,6.61,0,0,0,0,2,12 months,12,3
2023.6.10,L1213,51.42,0,2,4.88,13.45,4.04,11.98,0,0,0,0,2,12 months,12,2
2023.6.2,L0459,45.47,0,1,4.89,14.74,4.49,14.58,0,0,0,0,2,12 months,12,3
2023.6.2,T0677,46.01,0,2,4.9,8.9,4.2,8.3,0,0,0,0,2,12 months,12,3
2023.6.6,L0106,49.29,0,2,4.91,11.28,3.73,11.79,0,0,0,0,2,12 months,12,4
2023.6.9,T0278,40.53,0,1,4.92,13.85,3.82,12.35,0,0,0,0,2,12 months,12,2
2023.6.6,L4152,64.78,0,1,4.97,13.32,3.93,12.44,0,0,0,0,2,12 months,12,4
2023.5.30,T1070,119.65,0,1,4.98,18.29,3.97,16.22,0,0,0,0,2,12 months,12,1
2023.5.30,T0182,71.23,0,2,5.03,12.21,4.12,11.13,0,0,0,0,2,12 months,12,1
2023.6.9,L3824,49.78,0,1,5.06,12.73,3.82,11.27,0,0,0,0,2,12 months,12,2
2023.6.2,T0915,44.34,0,2,5.07,6.97,4.27,6.54,0,0,0,0,2,12 months,12,3
2023.6.9,T0620,55.74,0,1,5.07,11.26,4.11,9.99,0,0,0,0,2,12 months,12,2
2023.6.6,L3881,39.27,0,2,5.08,9.94,3.88,8.56,0,0,0,0,2,12 months,12,4
2023.6.9,L0924,41.65,0,2,5.09,11.37,4.18,9.89,0,0,0,0,2,12 months,12,2
2023.5.30,T0617,51.1,0,1,5.1,11.66,4.26,11.11,0,0,0,0,2,12 months,12,1
2023.6.6,L3881,39.27,0,1,5.1,7.84,4.58,7.05,0,0,0,0,2,12 months,12,4
2023.6.6,T0356,49.56,0,2,5.1,15.09,3.47,11.56,0,0,0,0,2,12 months,12,4
2023.6.2,L4064,134.73,0,1,5.13,13.39,4.18,12.39,0,0,0,0,2,12 months,12,3
2023.6.6,T0127,51.88,0,1,5.14,10.02,4.35,9.27,0,0,0,0,2,12 months,12,4
2023.5.30,L3951,66.73,0,2,5.15,7.1,4,5.64,0,0,0,0,2,12 months,12,1
2023.6.2,T1012,43,0,1,5.17,12.83,4.16,11.57,0,0,0,0,2,12 months,12,3
2023.6.2,T0522,68.56,0,2,5.17,9.01,4.25,8.39,0,0,0,0,2,12 months,12,3
2023.6.6,T0618,49.22,0,2,5.17,10.29,4.12,9.64,0,0,0,0,2,12 months,12,4
2023.6.2,L1075,70.46,0,1,5.18,9.19,3.66,6.66,0,0,0,0,2,12 months,12,3
2023.6.2,T0677,46.01,0,1,5.18,8.82,4.26,8.09,0,0,0,0,2,12 months,12,3
2023.6.2,T0628,70.25,0,2,5.19,14.27,4.51,12.52,0,0,0,0,2,12 months,12,3
2023.6.10,L3959,46.58,0,2,5.21,5.09,1.68,3.92,0,0,0,0,2,12 months,12,2
2023.5.30,T0773,79.313,0,2,5.22,15.38,4.56,14.73,0,0,0,0,2,12 months,12,1
2023.6.2,L3907,43.67,0,1,5.22,12.96,4.1,10.28,0,0,0,0,2,12 months,12,3
2023.6.2,L0459,45.47,0,2,5.28,13.65,4.34,11.84,0,0,0,0,2,12 months,12,3
2023.6.2,L1266,87.42,0,1,5.28,16.21,4.1,13.96,0,0,0,0,2,12 months,12,3
2023.6.2,L4069,134.98,0,2,5.32,14.65,4.33,13.41,0,0,0,0,2,12 months,12,3
2023.6.9,L1032,48.87,0,2,5.32,11.04,3.8,8.3,0,0,0,0,2,12 months,12,2
2023.6.9,L1210,48.52,0,2,5.38,15.58,4.22,13.32,0,0,0,0,2,12 months,12,2
2023.6.6,L0955,77.19,0,1,5.39,14.47,4.13,15.09,0,0,0,0,2,12 months,12,4
2023.5.30,T0410,53.99,0,2,5.41,8.08,4.16,6.92,0,0,0,0,2,12 months,12,1
2023.5.30,L0462,97.12,0,2,5.41,16.14,3.92,13.34,0,0,0,0,2,12 months,12,1
2023.6.6,L0106,49.29,0,1,5.41,14.9,4.14,13.16,0,0,0,0,2,12 months,12,4
2023.6.6,T0412,47.42,0,2,5.43,6.13,4.36,5.62,0,0,0,0,2,12 months,12,4
2023.6.9,T0070,59.69,0,1,5.43,22.24,4.22,19.97,0,0,0,0,2,12 months,12,2
2023.6.2,L0476,90.29,0,1,5.44,17.87,4.13,15.04,0,0,0,0,2,12 months,12,3
2023.6.9,L4076,129.76,0,2,5.45,14.36,4.22,12.5,0,0,0,0,2,12 months,12,2
2023.6.9,T0352,58.01,0,2,5.5,17.02,4.26,15.27,0,0,0,0,2,12 months,12,2
2023.6.2,L4069,134.98,0,1,5.52,15.06,4.48,14.09,0,0,0,0,2,12 months,12,3
2023.5.30,L1064,106.12,0,1,5.54,12.56,3.97,9.31,0,0,0,0,2,12 months,12,1
2023.5.30,L1256,85.41,0,2,5.57,15.8,4.53,13.63,0,0,0,0,2,12 months,12,1
2023.5.30,T1026,73.36,0,1,5.58,15.12,4.37,43.45,0,0,0,0,2,12 months,12,1
2023.6.2,T0282,70.65,0,1,5.59,18.39,4.31,15.77,0,0,0,0,2,12 months,12,3
2023.6.2,T0124,45.08,0,1,5.59,12.26,4.52,11.51,0,0,0,0,2,12 months,12,3
2023.6.6,L0970,71.79,0,2,5.6,14.51,3.5,11.01,0,0,0,0,2,12 months,12,4
2023.6.9,L4076,129.76,0,1,5.6,14.75,3.37,10.53,0,0,0,0,2,12 months,12,2
2023.6.9,T1032,55.82,0,2,5.61,17.16,4.27,15.21,0,0,0,0,2,12 months,12,2
2023.6.6,T0106,33.89,0,2,5.62,13.13,4.55,11.97,0,0,0,0,2,12 months,12,4
2023.6.2,L1028,61.92,0,1,5.65,12.79,3.93,12.64,0,0,0,0,2,12 months,12,3
2023.5.30,L3920,78.2,0,2,5.67,17.45,4.22,13.58,0,0,0,0,2,12 months,12,1
2023.6.9,L1260,68.59,0,1,5.67,16.46,4.45,14.13,0,0,0,0,2,12 months,12,2
2023.5.30,L4594,50.54,0,2,5.68,20.47,4.59,17.65,0,0,0,0,2,12 months,12,1
2023.6.9,T0620,55.74,0,2,5.69,12.63,4.6,11.38,0,0,0,0,2,12 months,12,2
2023.6.10,L3923,51.35,0,1,5.69,13.32,4.53,10.99,0,0,0,0,2,12 months,12,2
2023.6.6,T0127,51.88,0,2,5.72,11.06,4.84,10.46,0,0,0,0,2,12 months,12,4
2023.6.6,T0412,47.42,0,1,5.73,6.67,4.55,6.08,0,0,0,0,2,12 months,12,4
2023.5.30,T0882,106.8,0,1,5.76,22.56,4.68,20.56,0,0,0,0,2,12 months,12,1
2023.6.9,L4180,66.82,0,1,5.77,15.36,4.52,14.83,0,0,0,0,2,12 months,12,2
2023.6.10,L1213,51.42,0,1,5.77,15.4,4.81,13.52,0,0,0,0,2,12 months,12,2
2023.6.2,T1153,41.47,0,1,5.78,8.08,4.92,7.02,0,0,0,0,2,12 months,12,3
2023.6.2,T0282,70.65,0,2,5.78,19.32,4.43,16.49,0,0,0,0,2,12 months,12,3
2023.6.2,T0761,74.42,0,2,5.8,19.37,4.83,18.04,0,0,0,0,2,12 months,12,3
2023.6.2,T0364,66.18,0,1,5.8,19.13,4.43,17.78,0,0,0,0,2,12 months,12,3
2023.6.2,L1220,83.7,0,2,5.8,15.4,4.59,13.55,0,0,0,0,2,12 months,12,3
2023.6.10,T0957,46.31,0,1,5.85,11.03,4.91,10.24,0,0,0,0,2,12 months,12,2
2023.6.9,T0352,58.01,0,1,5.87,17.37,4.66,15.89,0,0,0,0,2,12 months,12,2
2023.6.2,T1009,46.51,0,1,5.88,13.18,4.91,12.51,0,0,0,0,2,12 months,12,3
2023.6.6,L3979,123.86,0,1,5.89,7.73,4.38,5.38,0,0,0,0,2,12 months,12,4
2023.6.2,T0522,68.56,0,1,5.9,9.92,4.85,9.46,0,0,0,0,2,12 months,12,3
2023.6.6,L1268,67.29,0,2,5.92,15.32,4.27,13.3,0,0,0,0,2,12 months,12,4
2023.6.10,L3923,51.35,0,2,5.92,12.81,4.71,10.82,0,0,0,0,2,12 months,12,2
2023.5.30,T0563,72.6,0,2,5.93,8.31,5.07,8.33,0,0,0,0,2,12 months,12,1
2023.6.6,L1030,54.06,0,2,5.93,14.07,3.59,9.03,0,0,0,0,2,12 months,12,4
2023.5.30,T1070,119.65,0,2,5.94,20.54,4.74,18.17,0,0,0,0,2,12 months,12,1
2023.6.2,L0476,90.29,0,2,5.94,17.48,4.5,14.22,0,0,0,0,2,12 months,12,3
2023.6.10,L1277,53.95,0,2,5.96,15.09,4.96,14.07,0,0,0,0,2,12 months,12,2
2023.5.30,T0410,53.99,0,1,5.97,8.55,4.62,7.31,0,0,0,0,2,12 months,12,1
2023.6.2,L0968,124.81,0,1,6,17.93,4.99,16.86,0,0,0,0,2,12 months,12,3
2023.6.6,L4066,124.46,0,2,6,14.91,4.81,13.72,0,0,0,0,2,12 months,12,4
2023.6.10,L4155,26.68,0,1,6,16.19,4.82,14.35,0,0,0,0,2,12 months,12,2
2023.6.9,L1260,68.59,0,2,6.03,18.65,5.09,15.75,0,0,0,0,2,12 months,12,2
2023.6.6,T0156,62.61,0,2,6.05,11.79,4.95,11.12,0,0,0,0,2,12 months,12,4
2023.6.9,T0714,62.23,0,2,6.09,9.03,2.64,8.27,0,0,0,0,2,12 months,12,2
2023.5.30,T0961,64.47,0,2,6.12,8.26,5.25,7.96,0,0,0,0,2,12 months,12,1
2023.5.30,L4163,77.83,0,1,6.15,15.73,5.27,15.17,0,0,0,0,2,12 months,12,1
2023.6.10,L4155,26.68,0,2,6.17,16.14,4.98,14.63,0,0,0,0,2,12 months,12,2
2023.5.30,T0773,79.313,0,1,6.18,19.14,5.33,17.69,0,0,0,0,2,12 months,12,1
2023.5.30,T1026,73.36,0,2,6.18,16.59,4.81,15.12,0,0,0,0,2,12 months,12,1
2023.6.2,T0761,74.42,0,1,6.18,20.22,5.17,19.17,0,0,0,0,2,12 months,12,3
2023.5.30,T0823,58.31,0,2,6.25,20.51,5.45,19.86,0,0,0,0,2,12 months,12,1
2023.5.30,L0462,97.12,0,1,6.28,19.14,4.21,15.51,0,0,0,0,2,12 months,12,1
2023.6.9,T0424,57.08,0,1,6.41,8.67,5.11,7.87,0,0,0,0,2,12 months,12,2
2023.6.6,L4152,64.78,0,2,6.47,15.51,5.23,14.32,0,0,0,0,2,12 months,12,4
2023.6.9,T1032,55.82,0,1,6.49,20.32,4.88,17.81,0,0,0,0,2,12 months,12,2
2023.6.9,T0512,55.02,0,1,6.5,11.16,5.39,10.2,0,0,0,0,2,12 months,12,2
2023.5.30,L1256,85.41,0,1,6.51,17.23,5.12,14.97,0,0,0,0,2,12 months,12,1
2023.6.6,T0958,57.22,0,1,6.52,10.96,5.28,9.63,0,0,0,0,2,12 months,12,4
2023.6.6,L3854,99.65,0,1,6.52,19.27,4.89,15.84,0,0,0,0,2,12 months,12,4
2023.6.9,T0828,53.51,0,2,6.52,16.68,5.23,15.07,0,0,0,0,2,12 months,12,2
2023.6.10,L1277,53.95,0,1,6.52,17.46,5.41,15.56,0,0,0,0,2,12 months,12,2
2023.6.10,T0957,46.31,0,2,6.54,12.38,5.48,11.29,0,0,0,0,2,12 months,12,2
2023.6.9,T0512,55.02,0,2,6.55,11.18,5.38,10.27,0,0,0,0,2,12 months,12,2
2023.5.30,T0823,58.31,0,1,6.57,21.45,5.61,20.55,0,0,0,0,2,12 months,12,1
2023.6.2,T0402,73.62,0,2,6.61,9.76,5.31,9.23,0,0,0,0,2,12 months,12,3
2023.6.6,T0356,49.56,0,1,6.63,17,4.63,14.8,0,0,0,0,2,12 months,12,4
2023.6.6,T0718,103.48,0,1,6.66,18.33,4.68,15.86,0,0,0,0,2,12 months,12,4
2023.5.30,L4163,77.83,0,2,6.71,17.29,5.69,16.15,0,0,0,0,2,12 months,12,1
2023.5.30,T0563,72.6,0,1,6.73,9.64,5.84,9.5,0,0,0,0,2,12 months,12,1
2023.5.30,T0401,70.76,0,2,6.73,7.5,5.69,7.21,0,0,0,0,2,12 months,12,1
2023.6.6,L1030,54.06,0,1,6.73,15.5,3.93,10.27,0,0,0,0,2,12 months,12,4
2023.6.2,L1220,83.7,0,1,6.74,18.39,5.34,16.21,0,0,0,0,2,12 months,12,3
2023.6.6,L3854,99.65,0,2,6.75,19.26,5.14,16.04,0,0,0,0,2,12 months,12,4
2023.6.2,T0421,74.19,0,1,6.76,7.99,5.56,7.06,0,0,0,0,2,12 months,12,3
2023.6.2,T0964,65.59,0,2,6.77,9.66,5.55,8.89,0,0,0,0,2,12 months,12,3
2023.6.6,L3979,123.86,0,2,6.77,8.65,5.2,6.06,0,0,0,0,2,12 months,12,4
2023.6.6,T0268,66.82,0,1,6.78,19.47,5.44,18.06,0,0,0,0,2,12 months,12,4
2023.5.30,L4182,159.79,0,1,6.8,21.02,5.34,19.52,0,0,0,0,2,12 months,12,1
2023.6.9,L4180,66.82,0,2,6.8,16.41,5.32,14.98,0,0,0,0,2,12 months,12,2
2023.6.2,T1057,62.69,0,2,6.82,10.52,5.54,18.05,0,0,0,0,2,12 months,12,3
2023.6.2,T0421,74.19,0,2,6.9,8.1,5.73,7.2,0,0,0,0,2,12 months,12,3
2023.6.2,T0628,70.25,0,1,6.91,14.81,5.42,12.74,0,0,0,0,2,12 months,12,3
2023.6.6,L0955,77.19,0,2,6.91,19.2,4.82,17.11,0,0,0,0,2,12 months,12,4
2023.6.9,T0572,92.2,0,2,6.98,12.55,5.63,11.38,0,0,0,0,2,12 months,12,2
2023.6.9,T0424,57.08,0,2,7.03,9.75,5.63,9.15,0,0,0,0,2,12 months,12,2
2023.5.30,T0961,64.47,0,1,7.08,9.71,6.07,9.56,0,0,0,0,2,12 months,12,1
2023.6.2,L0973,110.29,0,1,7.08,14.16,5.85,13.15,0,0,0,0,2,12 months,12,3
2023.5.30,T1175,45.05,0,1,7.11,18.15,6.24,17.66,0,0,0,0,2,12 months,12,1
2023.6.2,L0157,88.9,0,2,7.13,17.12,5.81,16.04,0,0,0,0,2,12 months,12,3
2023.5.30,T0624,81.31,0,2,7.16,19.36,5.86,17.54,0,0,0,0,2,12 months,12,1
2023.6.2,T0064,60.49,0,2,7.16,17.29,4.81,15.54,0,0,0,0,2,12 months,12,3
2023.6.6,L1268,67.29,0,1,7.16,18.43,5.57,15.7,0,0,0,0,2,12 months,12,4
2023.6.6,T0156,62.61,0,1,7.18,14.33,5.18,13.24,0,0,0,0,2,12 months,12,4
2023.6.9,T0866,77.3,0,2,7.2,25.43,5.82,22.36,0,0,0,0,2,12 months,12,2
2023.5.30,T0882,106.8,0,2,7.23,27.75,6.03,25.56,0,0,0,0,2,12 months,12,1
2023.5.30,T0401,70.76,0,1,7.26,8.15,6.14,7.45,0,0,0,0,2,12 months,12,1
2023.6.9,T0572,92.2,0,1,7.26,12.34,5.92,11.66,0,0,0,0,2,12 months,12,2
2023.5.30,L3951,66.73,0,1,7.3,8.78,5.65,6.91,0,0,0,0,2,12 months,12,1
2023.6.2,T0964,65.59,0,1,7.31,10.82,6,10.22,0,0,0,0,2,12 months,12,3
2023.6.6,L0468,83.38,0,1,7.31,21.69,5.33,17.82,0,0,0,0,2,12 months,12,4
2023.6.6,T0530,68.74,0,2,7.32,12.77,5.95,11.99,0,0,0,0,2,12 months,12,4
2023.6.6,T0530,68.74,0,1,7.38,13.24,5.95,12.08,0,0,0,0,2,12 months,12,4
2023.6.6,T0718,103.48,0,2,7.39,18.54,5.11,15.97,0,0,0,0,2,12 months,12,4
2023.6.2,T1153,41.47,0,2,7.42,10.42,6.28,8.96,0,0,0,0,2,12 months,12,3
2023.6.6,T0661,61.99,0,2,7.42,17.61,6,15.62,0,0,0,0,2,12 months,12,4
2023.6.9,T0828,53.51,0,1,7.42,19.47,5.93,17.78,0,0,0,0,2,12 months,12,2
2023.6.2,L0157,88.9,0,1,7.43,18.09,5.99,16.61,0,0,0,0,2,12 months,12,3
2023.6.2,T0402,73.62,0,1,7.45,11.14,6.05,10.28,0,0,0,0,2,12 months,12,3
2023.6.2,T0176,114.44,0,2,7.45,17.16,6.09,16.15,0,0,0,0,2,12 months,12,3
2023.6.9,T0070,59.69,0,2,7.45,27.93,5.78,25.17,0,0,0,0,2,12 months,12,2
2023.6.6,T0062,65.42,0,1,7.53,19.8,6.07,18.82,0,0,0,0,2,12 months,12,4
2023.6.2,T0064,60.49,0,1,7.56,21.26,5.69,19.25,0,0,0,0,2,12 months,12,3
2023.6.2,L1266,87.42,0,2,7.58,18.99,5.83,15.83,0,0,0,0,2,12 months,12,3
2023.6.10,T0417,70.81,0,1,7.58,8.18,6.2,7.03,0,0,0,0,2,12 months,12,2
2023.6.2,L0422,40.68,0,2,7.71,8.62,2.83,7.07,0,0,0,0,2,12 months,12,3
2023.5.30,L4182,159.79,0,2,7.8,21.13,6.16,19.7,0,0,0,0,2,12 months,12,1
2023.6.2,L3924,78.65,0,2,7.8,13.32,6.06,11.59,0,0,0,0,2,12 months,12,3
2023.6.6,T0661,61.99,0,1,7.84,19.63,6.35,17.3,0,0,0,0,2,12 months,12,4
2023.6.6,T0057,49.72,0,1,7.84,11.7,7,10.51,0,0,0,0,2,12 months,12,4
2023.5.30,L0964,65.32,0,1,7.88,17.16,6.18,15.07,0,0,0,0,2,12 months,12,1
2023.6.6,T0958,57.22,0,2,7.89,12.54,6.4,11.71,0,0,0,0,2,12 months,12,4
2023.5.30,T0970,65.72,0,1,7.95,11.71,6.44,10.57,0,0,0,0,2,12 months,12,1
2023.6.6,L0468,83.38,0,2,7.95,25.84,5.8,21.01,0,0,0,0,2,12 months,12,4
2023.5.30,T0021,41.74,0,2,7.96,14.72,7.25,13.74,0,0,0,0,2,12 months,12,1
2023.5.30,L3970,99.34,0,1,7.98,23.72,6.12,19.54,0,0,0,0,2,12 months,12,1
2023.6.2,T0176,114.44,0,1,8.1,19.19,6.46,17.82,0,0,0,0,2,12 months,12,3
2023.6.9,L3858,109.88,0,2,8.11,17.08,4.7,13.94,0,0,0,0,2,12 months,12,2
2023.6.6,T1020,70.25,0,1,8.23,16.38,6.58,14.81,0,0,0,0,2,12 months,12,4
2023.6.10,T0417,70.81,0,2,8.25,9.05,6.73,7.7,0,0,0,0,2,12 months,12,2
